id,count
485,92.3
486,134.41
491,98.54
494,100.2
495,215.05
497,217.36
499,156.98
515,129.2
518,205.5
521,213.98
525,132.35
529,271.63
532,142.63
534,80.04
540,100.19
544,295.04
547,220.8
549,47.58
563,35.78
564,166.0
567,127.95
572,122.17
577,124.6
578,240.6
585,340.08
588,132.69
589,112.79
590,103.0
592,16.4
594,203.25
596,16.42
598,340.61
599,128.91
605,34.99
606,125.81
607,257.77
608,219.07
609,62.12
610,274.32
611,210.85
614,137.91
615,212.19
616,255.31
617,128.06
618,232.93
624,125.39
629,133.15
631,95.38
633,98.71
637,25.3
638,98.25
643,62.88
644,136.74
645,36.32
646,205.36
648,172.57
650,38.49
651,223.49
652,157.33
656,127.37
657,17.08
659,93.78
660,175.53
662,98.05
665,379.53
675,283.79
681,138.28
682,227.7
685,20.86
686,190.77
689,24.78
696,136.05
703,137.98
704,93.85
705,102.42
714,230.92
717,112.33
718,14.83
720,69.35
721,235.15
723,229.58
726,195.53
728,141.08
730,227.25
731,27.53
734,353.96
737,70.12
738,17.64
745,149.17
746,25.16
749,222.4
752,23.81
753,178.63
758,217.38
765,16.96
766,214.97
768,86.77
769,227.85
774,129.58
775,103.07
781,52.73
784,296.2
794,20.28
795,252.09
796,83.94
802,119.59
803,231.8
805,38.45
806,254.22
807,94.74
809,15.31
810,166.16
812,222.35
814,122.12
818,235.29
819,174.28
825,36.72
836,100.54
839,128.7
847,251.05
848,213.17
851,123.87
852,142.14
853,33.49
857,184.4
858,48.78
859,240.53
861,23.96
867,100.06
870,197.23
871,151.43
872,175.67
874,375.7
881,189.28
886,133.09
890,54.51
895,137.31
899,88.36
900,262.34
901,236.87
902,221.83
903,42.61
913,248.07
918,153.54
923,110.76
924,43.13
926,27.19
927,19.8
930,209.5
934,31.87
937,127.69
939,156.83
941,75.6
942,391.29
946,263.54
950,97.2
953,88.69
959,90.68
961,27.77
962,95.05
964,58.78
969,174.68
971,140.45
976,44.22
978,238.83
980,142.52
981,148.63
990,391.45
993,21.01
996,22.93
998,288.2
999,203.79
1006,118.03
1008,13.76
1013,27.81
1015,96.88
1016,124.06
1022,308.41
1026,229.16
1028,241.92
1031,81.03
1034,47.34
1037,181.53
1040,62.22
1042,21.33
1046,19.7
1048,95.65
1049,101.13
1050,65.13
1051,208.1
1052,243.01
1055,230.07
1060,167.64
1064,27.21
1066,71.3
1071,99.32
1073,15.2
1089,176.39
1091,108.22
1092,67.82
1093,222.66
1096,286.94
1097,225.29
1098,20.62
1099,39.03
1102,188.15
1107,111.97
1109,43.73
1111,172.81
1112,116.48
1114,274.14
1116,271.93
1117,111.45
1118,96.41
1122,131.49
1124,199.69
1127,126.26
1133,211.14
1134,40.36
1135,146.08
1139,274.74
1143,53.14
1150,126.99
1151,118.21
1153,260.56
1155,28.68
1162,25.84
1163,199.64
1166,25.03
1171,99.54
1172,15.04
1173,236.19
1174,93.36
1177,111.97
1178,106.86
1184,195.35
1185,110.02
1186,127.13
1187,183.27
1188,258.38
1191,141.83
1207,118.6
1213,49.49
1215,128.95
1223,169.65
1227,121.18
1236,54.35
1237,50.11
1238,20.78
1241,27.26
1248,17.83
1250,39.48
1251,138.9
1253,120.39
1255,98.37
1257,149.35
1261,125.64
1262,346.02
1265,141.37
1273,157.54
1277,226.57
1278,120.63
1280,120.37
1284,223.55
1285,294.1
1288,31.96
1295,112.31
1297,357.83
1299,242.7
1304,138.34
1308,43.07
1310,95.76
1311,126.69
1314,91.08
1315,96.31
1318,34.66
1320,284.33
1321,278.47
1322,222.89
1330,115.89
1333,159.52
1334,224.43
1341,121.12
1344,149.48
1351,242.85
1354,101.18
1356,49.57
1363,115.89
1365,138.54
1369,128.21
1373,121.38
1375,110.68
1377,82.91
1379,123.92
1380,249.71
1381,101.84
1384,207.3
1390,199.51
1393,226.31
1395,48.81
1399,324.21
1400,94.43
1401,197.66
1404,124.19
1408,17.1
1409,26.53
1413,217.97
1416,270.79
1418,98.86
1423,103.31
1424,24.82
1425,14.32
1433,217.31
1434,135.79
1436,342.89
1442,244.87
1444,82.51
1445,125.76
1452,186.58
1455,157.98
1462,67.3
1467,70.53
1472,49.68
1475,232.15
1493,105.93
1501,224.62
1503,288.8
1504,223.48
1505,15.25
1511,195.38
1512,49.12
1513,113.15
1514,36.55
1528,200.12
1533,227.26
1534,26.5
1536,137.96
1537,66.2
1539,229.32
1550,125.86
1552,210.81
1554,146.7
1555,378.44
1556,100.98
1559,37.28
1563,233.51
1566,127.29
1567,119.84
1568,26.49
1571,231.19
1572,18.4
1574,45.24
1577,17.33
1583,59.3
1585,29.96
1586,135.6
1587,231.85
1596,124.51
1602,37.88
1604,85.15
1605,38.2
1610,276.13
1611,92.29
1616,36.66
1617,95.79
1618,15.65
1622,46.77
1623,34.7
1628,281.08
1631,13.65
1632,210.97
1633,235.96
1634,284.38
1636,241.35
1637,104.96
1643,135.11
1644,99.0
1646,91.27
1648,217.02
1651,35.73
1656,19.89
1658,131.77
1659,18.18
1665,198.6
1666,141.72
1670,42.42
1674,112.48
1679,209.18
1680,219.53
1683,338.69
1686,24.97
1691,95.04
1693,32.24
1696,42.23
1697,92.61
1703,109.54
1706,24.86
1709,179.68
1710,86.58
1712,177.52
1713,127.9
1718,345.14
1719,218.21
1722,250.43
1723,113.67
1724,270.34
1728,67.68
1730,28.84
1732,28.89
1737,40.37
1745,91.82
1747,16.16
1748,16.46
1755,108.61
1759,17.06
1761,259.28
1764,205.46
1765,142.01
1766,92.93
1768,107.91
1770,28.05
1771,134.25
1774,95.27
1785,153.63
1788,204.52
1792,14.97
1794,229.08
1797,137.78
1798,14.29
1799,249.09
1802,98.57
1806,39.16
1808,71.32
1810,255.37
1818,123.67
1819,403.22
1820,273.05
1822,240.18
1826,244.86
1827,146.58
1835,19.32
1841,111.51
1842,154.48
1843,17.72
1846,48.72
1849,98.79
1850,167.07
1851,232.06
1857,48.43
1858,184.11
1860,96.35
1861,248.3
1864,122.2
1869,286.44
1871,66.93
1872,33.78
1875,18.91
1878,208.3
1879,245.18
1885,90.46
1888,96.89
1889,27.72
1890,96.48
1896,146.94
1897,174.32
1898,123.82
1900,98.99
1905,43.59
1908,127.84
1909,99.54
1913,72.65
1918,115.58
1922,276.05
1923,124.17
1925,278.45
1926,140.86
1927,269.04
1930,136.7
1935,79.13
1939,117.88
1942,93.35
1943,103.53
1948,240.37
1949,258.36
1951,99.92
1953,116.49
1959,125.74
1963,19.01
1967,118.38
1973,242.02
1975,24.9
1976,87.37
1990,112.08
1993,112.34
1997,220.76
1999,125.9
2001,318.91
2004,91.36
2010,97.64
2013,125.85
2017,277.15
2021,144.99
2023,179.76
2026,136.82
2037,36.44
2039,232.61
2041,16.93
2046,29.46
2050,16.87
2060,219.1
2067,99.58
2069,150.59
2072,250.08
2074,151.78
2079,106.75
2083,26.06
2085,216.76
2087,14.5
2093,139.52
2094,30.98
2097,43.12
2103,94.37
2104,49.09
2107,198.21
2108,17.29
2110,71.77
2115,153.54
2117,29.8
2125,289.29
2127,251.29
2133,15.2
2134,386.13
2135,125.11
2141,262.21
2143,36.05
2145,86.13
2146,28.51
2147,287.64
2148,58.21
2149,71.44
2165,120.28
2166,184.16
2177,218.72
