id,count
651,210.29
652,272.23
656,103.52
657,18.49
659,82.29
660,213.41
662,99.39
665,380.31
675,311.69
681,162.56
682,204.21
685,18.84
686,215.19
689,25.35
696,145.3
703,150.29
704,95.04
705,117.32
714,226.45
717,104.53
718,15.24
720,84.78
721,259.03
723,226.27
726,199.46
728,134.5
730,205.93
731,29.47
734,340.9
737,72.25
738,18.44
745,162.01
746,27.29
749,232.88
752,26.26
753,173.28
758,238.28
765,17.5
766,235.9
768,84.75
769,208.61
774,138.29
775,110.53
781,60.98
784,324.88
794,18.87
795,276.62
796,80.57
802,149.26
803,225.47
805,37.57
806,289.09
807,100.22
809,16.76
810,170.79
812,206.9
814,113.88
818,253.9
819,131.75
825,73.7
836,112.01
839,119.09
847,262.32
848,184.66
851,115.03
852,130.23
853,32.31
857,140.14
858,44.37
859,221.27
861,22.36
867,99.82
870,215.71
871,221.19
872,222.93
874,359.27
881,217.98
886,128.59
890,61.63
895,162.27
899,86.57
900,276.51
901,260.68
902,244.42
903,40.01
913,263.31
918,201.65
923,113.67
924,41.24
926,29.74
927,18.63
930,215.37
934,32.0
937,115.83
939,138.08
941,89.16
942,370.6
946,269.94
950,98.82
953,86.79
959,107.43
961,28.62
962,97.9
964,80.57
969,196.13
971,139.91
976,40.08
978,244.16
980,234.78
981,150.68
990,361.73
993,18.57
996,19.99
998,329.47
999,179.75
1006,123.62
1008,16.15
1013,28.02
1015,97.69
1016,121.99
1022,292.71
1026,223.92
1028,241.37
1031,67.9
1034,57.34
1037,185.92
1040,66.78
1042,18.64
1046,17.37
1048,100.38
1049,109.12
1050,70.4
1051,206.99
1052,242.56
1055,190.91
1060,152.17
1064,30.12
1066,75.1
1071,100.09
1073,16.05
1089,197.35
1091,100.55
1092,74.59
1093,235.0
1096,306.68
1097,221.46
1098,17.45
1099,40.48
1102,161.46
1107,105.1
1109,40.61
1111,133.92
1112,117.1
1114,312.32
1116,289.19
1117,119.61
1118,90.28
1122,132.4
1124,162.42
1127,116.49
1133,225.67
1134,40.56
1135,128.17
1139,298.48
1143,58.53
1150,111.7
1151,112.95
1153,270.39
1155,29.19
1162,29.57
1163,194.45
1166,20.11
1171,84.88
1172,16.25
1173,253.24
1174,87.52
1177,117.51
1178,162.3
1184,187.37
1185,109.19
1186,115.48
1187,178.44
1188,280.11
1191,136.6
1207,116.82
1213,46.86
1215,122.61
1223,173.73
1227,118.34
1236,58.6
1237,55.95
1238,18.11
1241,31.06
1248,16.8
1250,37.32
1251,165.54
1253,114.29
1255,97.43
1257,173.35
1261,114.36
1262,344.14
1265,127.26
1273,176.71
1277,260.44
1278,116.0
1280,114.55
1284,233.37
1285,331.11
1288,32.95
1295,117.33
1297,357.05
1299,255.06
1304,151.3
1308,42.44
1310,93.39
1311,118.32
1314,94.96
1315,114.54
1318,35.88
1320,325.59
1321,297.62
1322,237.81
1330,120.04
1333,167.93
1334,222.99
1341,136.62
1344,142.33
1351,228.43
1354,101.09
1356,56.59
1363,122.09
1365,204.67
1369,127.93
1373,114.29
1375,113.84
1377,86.57
1379,128.1
1380,271.4
1381,95.73
1384,174.88
1390,177.8
1393,239.65
1395,55.22
1399,325.46
1400,93.06
1401,166.27
1404,177.74
1408,14.52
1409,28.61
1413,219.17
1416,278.76
1418,102.74
1423,107.07
1424,28.04
1425,16.37
1433,240.53
1434,149.2
1436,325.58
1442,241.0
1444,85.76
1445,118.8
1452,225.29
1455,166.72
1462,69.52
1467,77.23
1472,43.08
1475,198.46
1493,119.49
1501,224.05
1503,286.51
1504,219.21
1505,15.89
1511,225.76
1512,61.17
1513,94.33
1514,35.55
1528,246.62
1533,236.16
1534,29.98
1536,154.84
1537,68.24
1539,229.75
1550,211.56
1552,213.31
1554,210.24
1555,350.6
1556,99.04
1559,32.47
1563,238.96
1566,140.54
1567,146.4
1568,28.68
1571,227.54
1572,17.52
1574,55.48
1577,16.61
1583,66.98
1585,32.46
1586,195.98
1587,193.57
1596,144.72
1602,34.24
1604,83.13
1605,35.22
1610,305.31
1611,96.21
1616,32.84
1617,99.68
1618,16.7
1622,43.87
1623,33.45
1628,305.42
1631,16.47
1632,188.56
1633,250.69
1634,316.23
1636,208.67
1637,100.79
1643,137.07
1644,102.29
1646,96.57
1648,213.62
1651,36.72
1656,19.83
1658,147.23
1659,18.1
1665,175.64
1666,138.26
1670,38.84
1674,144.52
1679,195.61
1680,216.01
1683,327.0
1686,27.32
1691,100.17
1693,38.85
1696,39.45
1697,99.12
1703,101.36
1706,28.14
1709,159.24
1710,85.79
1712,197.28
1713,125.44
1718,338.79
1719,170.26
1722,277.38
1723,134.73
1724,284.92
1728,59.25
1730,31.48
1732,27.89
1737,37.55
1745,87.93
1747,15.49
1748,14.38
1755,105.68
1759,16.45
1761,263.78
1764,240.13
1765,147.18
1766,90.29
1768,102.96
1770,31.35
1771,150.6
1774,100.61
1785,128.69
1788,182.87
1792,15.32
1794,226.84
1797,123.03
1798,14.52
1799,260.18
1802,103.03
1806,48.25
1808,80.77
1810,241.32
1818,125.25
1819,377.69
1820,281.77
1822,228.49
1826,221.04
1827,167.06
1835,17.38
1841,117.13
1842,142.25
1843,16.57
1846,47.87
1849,98.27
1850,218.99
1851,196.02
1857,60.23
1858,191.39
1860,96.28
1861,247.38
1864,115.24
1869,317.37
1871,70.19
1872,30.89
1875,17.82
1878,221.08
1879,251.56
1885,91.44
1888,111.9
1889,29.46
1890,93.82
1896,141.44
1897,176.37
1898,120.19
1900,102.94
1905,38.14
1908,115.36
1909,100.59
1913,71.82
1918,109.74
1922,320.45
1923,134.16
1925,258.47
1926,137.91
1927,299.7
1930,201.0
1935,69.3
1939,114.1
1942,95.77
1943,103.13
1948,252.22
1949,252.86
1951,108.75
1953,121.49
1959,124.32
1963,15.97
1967,127.0
1973,259.96
1975,27.93
1976,88.18
1990,119.61
1993,114.07
1997,181.42
1999,131.73
2001,297.77
2004,86.07
2010,105.55
2013,133.43
2017,300.25
2021,108.41
2023,169.6
2026,145.22
2037,31.21
2039,187.35
2041,16.86
2046,27.8
2050,17.12
2060,208.77
2067,104.4
2069,164.35
2072,255.21
2074,139.03
2079,131.31
2083,27.07
2085,161.74
2087,16.13
2093,144.03
2094,31.71
2097,34.05
2103,98.86
2104,59.07
2107,201.29
2108,18.36
2110,94.8
2115,184.73
2117,30.25
2125,313.41
2127,261.16
2133,16.05
2134,367.81
2135,116.19
2141,250.74
2143,43.16
2145,84.8
2146,30.57
2147,270.69
2148,63.49
2149,72.2
2165,124.03
2166,156.48
2177,174.01
